order_id,customer_id,order_date,channel,currency,coupon_code,order_status
18949,2704,2024-03-14,Retail,USD,SUMMER,Shipped
18950,3370,2023-11-01,Mobile,GBP,,Completed
18951,2389,2024-10-28,Mobile,GBP,DISCOUNT20,Cancelled
18952,472,2024-03-03,Retail,EUR,SAVE10,Shipped
18953,869,2024-05-18,Retail,USD,DISCOUNT20,Pending
18954,4032,2025-08-20,Online,EUR,Discount20,Shipped
18955,885,2023-09-16,Online,GBP,SUMMER,Shipped
18956,1972,2023-10-31,Mobile,USD,WELCOME,Completed
18957,3341,2023-11-05,Mobile,GBP,WELCOME,Completed
18958,1596,2024-01-19,Online,USD,SAVE10,Pending
18959,4760,2024-12-31,Mobile,GBP,WELCOME,Cancelled
18960,3424,2025-02-07,Mobile,EUR,Discount20,Pending
18961,2644,2025-05-28,Online,GBP,WELCOME,Completed
18962,1096,2025-03-21,Mobile,USD,SUMMER,Shipped
18963,950,2024-08-04,Online,GBP,DISCOUNT20,Shipped
18964,1676,2024-05-27,Online,GBP,Discount20,Pending
18965,311,2024-12-06,Mobile,USD,WELCOME,Cancelled
18966,4264,2024-11-21,Mobile,USD,DISCOUNT20,Pending
18967,36,2024-06-10,Online,GBP,Discount20,Cancelled
18968,3163,2025-03-15,Online,EUR,,Completed
18969,4534,2024-12-08,Retail,GBP,SUMMER,Cancelled
18970,4766,2024-03-15,Mobile,GBP,WELCOME,Completed
18971,3580,2024-05-15,Mobile,GBP,save10,Completed
18972,2181,2025-04-23,Mobile,GBP,SAVE10,Pending
18973,517,2024-06-11,Online,USD,DISCOUNT20,Completed
18974,4543,2024-02-01,Mobile,USD,save10,Shipped
18975,1784,2023-10-31,Mobile,EUR,Discount20,Pending
18976,3128,2025-01-20,Retail,EUR,WELCOME,Cancelled
18977,3300,2025-05-10,Mobile,EUR,SUMMER,Cancelled
18978,1475,2023-12-24,Online,GBP,SUMMER,Pending
18979,1335,2024-03-13,Retail,GBP,SUMMER,Completed
18980,2483,2024-06-24,Retail,EUR,SUMMER,Shipped
18981,3686,2024-02-26,Online,USD,save10,Shipped
18982,1183,2024-09-14,Mobile,GBP,Discount20,Cancelled
18983,4464,2024-11-07,Retail,GBP,save10,Completed
18984,3322,2024-07-13,Retail,GBP,Discount20,Cancelled
18985,4846,2024-04-07,Online,EUR,SUMMER,Completed
18986,3122,2024-12-24,Mobile,EUR,SAVE10,Cancelled
18987,1486,2024-01-24,Retail,EUR,DISCOUNT20,Cancelled
18988,4956,2025-05-12,Mobile,GBP,,Cancelled
18989,97,2023-10-02,Online,USD,,Pending
18990,4129,2024-02-04,Mobile,USD,SUMMER,Cancelled
18991,4758,2025-03-05,Mobile,USD,SAVE10,Completed
18992,2605,2024-06-13,Mobile,EUR,DISCOUNT20,Pending
18993,670,2023-12-24,Mobile,EUR,DISCOUNT20,Pending
18994,1728,2025-02-09,Mobile,USD,WELCOME,Cancelled
18995,4112,2024-01-11,Retail,EUR,Discount20,Cancelled
18996,1538,2023-11-14,Retail,GBP,Discount20,Completed
18997,1010,2024-03-26,Online,GBP,WELCOME,Cancelled
18998,4664,2024-10-14,Mobile,USD,DISCOUNT20,Cancelled
18999,4039,2025-03-30,Online,GBP,save10,Cancelled
19000,4764,2024-04-18,Retail,GBP,DISCOUNT20,Completed
19001,2476,2025-01-23,Retail,EUR,WELCOME,Cancelled
19002,3410,2024-10-18,Retail,GBP,DISCOUNT20,Pending
19003,2923,2024-07-05,Online,EUR,SUMMER,Shipped
19004,2105,2023-09-14,Online,EUR,save10,Completed
19005,606,2023-12-05,Mobile,GBP,,Shipped
19006,1285,2025-03-22,Online,GBP,Discount20,Cancelled
19007,4237,2024-11-20,Retail,GBP,,Completed
19008,3287,2025-01-14,Retail,EUR,SUMMER,Cancelled
19009,1206,2024-10-06,Retail,GBP,,Cancelled
19010,1830,2025-01-21,Online,USD,SUMMER,Shipped
19011,4515,2024-09-18,Retail,GBP,WELCOME,Pending
19012,202,2024-10-16,Retail,USD,save10,Completed
19013,426,2025-04-25,Mobile,EUR,DISCOUNT20,Shipped
19014,2851,2023-10-07,Mobile,EUR,WELCOME,Pending
19015,4084,2024-08-11,Online,GBP,Discount20,Pending
19016,3386,2025-03-02,Mobile,EUR,WELCOME,Completed
19017,1122,2025-06-13,Mobile,GBP,SUMMER,Cancelled
19018,897,2024-11-25,Retail,USD,SUMMER,Pending
19019,1895,2024-12-30,Retail,USD,DISCOUNT20,Shipped
19020,4936,2025-06-06,Online,GBP,,Shipped
19021,3932,2023-11-09,Retail,EUR,,Shipped
19022,1631,2025-02-16,Retail,GBP,Discount20,Cancelled
19023,2385,2025-08-16,Retail,USD,SUMMER,Pending
19024,4109,2025-01-10,Mobile,EUR,DISCOUNT20,Cancelled
19025,3861,2024-12-05,Retail,EUR,DISCOUNT20,Completed
19026,3489,2023-10-10,Retail,EUR,DISCOUNT20,Shipped
19027,1856,2024-11-28,Retail,GBP,,Shipped
19028,2650,2023-11-06,Retail,USD,,Completed
19029,425,2024-11-26,Online,EUR,save10,Shipped
19030,4767,2025-08-08,Retail,EUR,Discount20,Shipped
19031,4093,2025-09-08,Mobile,USD,SUMMER,Shipped
19032,1634,2025-04-11,Online,GBP,save10,Shipped
19033,2992,2024-06-28,Mobile,USD,SUMMER,Shipped
19034,3759,2024-06-23,Retail,GBP,WELCOME,Shipped
19035,4594,2025-03-18,Online,USD,Discount20,Completed
19036,1394,2025-03-18,Retail,USD,Discount20,Completed
19037,1959,2024-11-06,Retail,USD,Discount20,Shipped
19038,2719,2025-07-20,Online,USD,SUMMER,Cancelled
19039,4596,2025-09-06,Retail,EUR,,Pending
19040,3061,2024-11-26,Online,USD,SUMMER,Completed
19041,1487,2024-03-14,Mobile,USD,SAVE10,Completed
19042,3281,2023-10-04,Retail,USD,Discount20,Shipped
19043,3599,2024-07-26,Retail,GBP,,Cancelled
19044,2105,2024-10-19,Retail,GBP,WELCOME,Cancelled
19045,4865,2023-11-22,Online,GBP,Discount20,Completed
19046,2861,2025-01-05,Online,USD,SAVE10,Pending
19047,3953,2023-10-02,Online,EUR,,Pending
19048,868,2025-02-23,Mobile,GBP,SAVE10,Shipped
19049,3927,2025-02-07,Mobile,GBP,WELCOME,Completed
19050,244,2024-06-29,Mobile,EUR,WELCOME,Cancelled
19051,3671,2025-07-20,Mobile,USD,,Completed
19052,1046,2024-05-03,Mobile,USD,,Pending
19053,3799,2025-05-19,Mobile,USD,save10,Shipped
19054,4296,2025-03-17,Mobile,EUR,save10,Pending
19055,3867,2023-10-26,Mobile,EUR,,Completed
19056,1604,2024-05-15,Online,GBP,SAVE10,Cancelled
19057,2827,2025-04-05,Online,USD,,Shipped
19058,4868,2024-07-18,Online,GBP,WELCOME,Shipped
19059,762,2025-06-20,Retail,USD,DISCOUNT20,Shipped
19060,316,2025-08-19,Online,GBP,save10,Completed
19061,800,2024-01-18,Online,GBP,WELCOME,Pending
19062,2880,2025-05-05,Retail,USD,Discount20,Shipped
19063,4212,2024-12-23,Retail,EUR,save10,Completed
19064,1175,2024-02-23,Retail,GBP,save10,Completed
19065,22,2023-12-29,Retail,GBP,save10,Pending
19066,4101,2024-02-01,Mobile,GBP,DISCOUNT20,Cancelled
19067,4449,2025-02-14,Retail,GBP,WELCOME,Cancelled
19068,896,2025-02-01,Retail,EUR,WELCOME,Shipped
19069,4241,2024-07-22,Online,GBP,WELCOME,Cancelled
19070,3815,2024-11-26,Retail,USD,SUMMER,Shipped
19071,3687,2023-11-13,Online,USD,DISCOUNT20,Cancelled
19072,3165,2024-01-14,Mobile,USD,save10,Shipped
19073,4191,2023-10-13,Mobile,USD,WELCOME,Shipped
19074,693,2024-01-17,Online,GBP,save10,Pending
19075,496,2025-01-11,Online,EUR,,Shipped
19076,2117,2024-07-11,Online,USD,,Cancelled
19077,3709,2024-04-30,Retail,EUR,SAVE10,Shipped
19078,4617,2025-05-22,Mobile,USD,,Shipped
19079,4224,2024-03-02,Retail,GBP,WELCOME,Shipped
19080,2030,2025-02-10,Mobile,USD,SUMMER,Shipped
19081,4887,2023-10-25,Mobile,EUR,SAVE10,Shipped
19082,4374,2025-07-25,Retail,EUR,SAVE10,Pending
19083,697,2025-01-25,Online,EUR,save10,Shipped
19084,1749,2025-06-12,Online,EUR,Discount20,Pending
19085,4390,2024-12-12,Online,EUR,,Completed
19086,2284,2024-07-09,Online,EUR,save10,Completed
19087,1150,2024-02-05,Mobile,USD,save10,Cancelled
19088,966,2024-08-12,Mobile,EUR,DISCOUNT20,Cancelled
19089,2789,2023-10-04,Online,GBP,DISCOUNT20,Cancelled
19090,4242,2024-02-05,Mobile,USD,DISCOUNT20,Completed
19091,4112,2023-12-04,Mobile,GBP,Discount20,Completed
19092,4076,2024-01-23,Mobile,USD,Discount20,Completed
19093,2674,2024-02-10,Mobile,GBP,,Shipped
19094,1175,2024-05-29,Retail,GBP,save10,Pending
19095,2369,2023-10-12,Online,USD,Discount20,Shipped
19096,3853,2025-06-09,Retail,USD,WELCOME,Shipped
19097,945,2025-05-08,Online,USD,,Completed
19098,1756,2023-11-21,Mobile,GBP,save10,Shipped
19099,3200,2025-02-09,Mobile,GBP,WELCOME,Shipped
19100,1451,2023-09-28,Retail,USD,Discount20,Shipped
19101,1025,2024-12-30,Retail,GBP,save10,Pending
19102,3557,2023-12-30,Mobile,EUR,SUMMER,Pending
19103,1661,2024-10-20,Mobile,GBP,SUMMER,Shipped
19104,1981,2024-11-28,Retail,USD,SAVE10,Shipped
19105,1564,2025-05-20,Online,EUR,save10,Shipped
19106,615,2024-08-28,Online,GBP,save10,Completed
19107,4361,2023-10-23,Retail,USD,SUMMER,Shipped
19108,632,2025-08-08,Mobile,EUR,Discount20,Pending
19109,2872,2025-06-10,Online,USD,save10,Shipped
19110,3685,2025-06-28,Online,USD,,Shipped
19111,871,2025-05-04,Retail,GBP,DISCOUNT20,Cancelled
19112,2566,2024-05-22,Mobile,EUR,Discount20,Cancelled
19113,4206,2024-09-22,Online,GBP,,Shipped
19114,2376,2024-10-07,Online,USD,SUMMER,Pending
19115,1001,2024-07-08,Mobile,USD,DISCOUNT20,Cancelled
19116,3338,2024-05-03,Mobile,GBP,DISCOUNT20,Shipped
19117,4193,2024-05-06,Online,EUR,Discount20,Completed
19118,585,2024-07-19,Online,EUR,WELCOME,Completed
19119,490,2024-06-22,Online,USD,DISCOUNT20,Pending
19120,1763,2025-08-09,Online,USD,SAVE10,Pending
19121,4827,2024-12-10,Retail,GBP,WELCOME,Cancelled
19122,2090,2024-09-16,Retail,USD,WELCOME,Shipped
19123,4944,2024-03-24,Retail,EUR,save10,Pending
19124,2489,2023-09-10,Online,GBP,DISCOUNT20,Pending
19125,4001,2024-03-02,Retail,EUR,DISCOUNT20,Shipped
19126,4189,2025-02-03,Mobile,GBP,DISCOUNT20,Completed
19127,1825,2024-10-03,Online,EUR,WELCOME,Shipped
19128,841,2024-10-17,Online,GBP,DISCOUNT20,Shipped
19129,4357,2024-05-03,Retail,GBP,,Cancelled
19130,1837,2025-08-26,Online,GBP,DISCOUNT20,Shipped
19131,2147,2024-10-09,Mobile,EUR,save10,Cancelled
19132,4453,2024-06-05,Online,EUR,DISCOUNT20,Cancelled
19133,2118,2024-04-13,Mobile,GBP,save10,Completed
19134,3398,2024-06-08,Retail,USD,SUMMER,Shipped
19135,793,2024-09-20,Online,GBP,save10,Pending
19136,3549,2023-11-02,Mobile,GBP,DISCOUNT20,Pending
19137,2551,2024-01-11,Mobile,EUR,,Completed
19138,4812,2024-09-25,Retail,EUR,DISCOUNT20,Completed
19139,2808,2024-11-15,Mobile,EUR,WELCOME,Pending
19140,1154,2024-06-03,Mobile,EUR,DISCOUNT20,Cancelled
19141,4175,2025-06-30,Mobile,GBP,,Cancelled
19142,4181,2024-01-05,Online,USD,DISCOUNT20,Cancelled
19143,488,2025-02-16,Online,USD,,Completed
19144,2050,2025-07-19,Online,GBP,Discount20,Cancelled
19145,387,2024-11-02,Mobile,GBP,WELCOME,Pending
19146,707,2025-01-01,Online,USD,SAVE10,Pending
19147,2748,2025-03-17,Retail,GBP,,Completed
19148,4813,2024-05-21,Retail,USD,save10,Cancelled
19149,4116,2024-11-12,Mobile,USD,WELCOME,Cancelled
19150,4719,2024-11-10,Retail,EUR,save10,Cancelled
19151,3853,2025-01-21,Online,USD,save10,Shipped
19152,1360,2023-10-15,Retail,GBP,Discount20,Cancelled
19153,1736,2024-01-28,Mobile,GBP,,Shipped
19154,2146,2025-04-08,Mobile,EUR,save10,Shipped
19155,1740,2025-01-16,Retail,EUR,SAVE10,Cancelled
19156,4924,2024-02-16,Online,GBP,WELCOME,Cancelled
19157,37,2024-03-28,Online,GBP,Discount20,Completed
19158,138,2023-12-18,Online,GBP,DISCOUNT20,Completed
19159,396,2024-08-08,Online,GBP,save10,Completed
19160,228,2024-03-14,Retail,GBP,WELCOME,Pending
19161,3086,2024-04-01,Retail,GBP,SAVE10,Pending
19162,34,2025-04-28,Retail,USD,SAVE10,Pending
19163,1513,2025-03-07,Mobile,GBP,Discount20,Pending
19164,853,2025-07-18,Online,GBP,SUMMER,Pending
19165,4591,2025-03-17,Retail,EUR,DISCOUNT20,Completed
19166,1062,2024-06-08,Mobile,GBP,SAVE10,Pending
19167,2747,2025-08-04,Online,GBP,save10,Pending
19168,2015,2024-10-20,Mobile,GBP,DISCOUNT20,Cancelled
19169,2612,2024-04-13,Mobile,GBP,Discount20,Shipped
19170,4601,2025-01-27,Retail,EUR,,Shipped
19171,1644,2025-05-29,Mobile,USD,DISCOUNT20,Pending
19172,2901,2024-01-06,Mobile,GBP,,Shipped
19173,13,2024-04-11,Online,USD,SAVE10,Completed
19174,2295,2025-03-05,Mobile,EUR,,Pending
19175,2943,2023-12-18,Online,GBP,SUMMER,Completed
19176,2780,2023-11-04,Online,EUR,WELCOME,Cancelled
19177,1301,2025-03-24,Mobile,GBP,Discount20,Pending
19178,1651,2025-04-07,Retail,EUR,SAVE10,Completed
19179,4752,2025-03-13,Online,EUR,SUMMER,Completed
19180,4616,2024-11-28,Online,GBP,,Completed
19181,3309,2023-09-30,Mobile,EUR,SAVE10,Cancelled
19182,1094,2025-01-11,Retail,USD,SAVE10,Pending
19183,3964,2024-11-07,Retail,USD,save10,Completed
19184,1187,2025-07-04,Mobile,EUR,save10,Shipped
19185,3422,2024-10-19,Retail,USD,SUMMER,Cancelled
19186,2462,2025-03-28,Retail,EUR,WELCOME,Completed
19187,4789,2025-06-28,Online,USD,Discount20,Cancelled
19188,3720,2025-06-10,Mobile,USD,DISCOUNT20,Completed
19189,1928,2023-12-07,Mobile,USD,SUMMER,Completed
19190,4092,2023-11-22,Retail,USD,save10,Pending
19191,4805,2023-11-03,Mobile,USD,Discount20,Shipped
19192,7,2025-01-24,Retail,GBP,SUMMER,Pending
19193,3149,2024-08-19,Retail,USD,DISCOUNT20,Completed
19194,944,2025-08-22,Online,USD,Discount20,Shipped
19195,4905,2024-01-17,Online,GBP,Discount20,Completed
19196,2174,2024-09-26,Mobile,GBP,SAVE10,Pending
19197,1346,2025-06-30,Mobile,GBP,DISCOUNT20,Cancelled
19198,4201,2025-06-30,Retail,EUR,WELCOME,Cancelled
19199,2195,2025-08-03,Online,GBP,DISCOUNT20,Cancelled
19200,130,2024-05-18,Retail,USD,,Cancelled
19201,1532,2024-10-16,Mobile,GBP,save10,Pending
19202,1964,2023-11-26,Retail,GBP,save10,Completed
19203,664,2024-10-02,Retail,GBP,save10,Pending
19204,3896,2024-01-17,Mobile,USD,DISCOUNT20,Cancelled
19205,2967,2024-09-03,Online,GBP,SUMMER,Pending
19206,1802,2025-07-09,Retail,EUR,WELCOME,Pending
19207,1751,2024-03-10,Online,USD,SAVE10,Completed
19208,2078,2024-01-31,Retail,USD,SAVE10,Completed
19209,4054,2024-04-21,Online,GBP,DISCOUNT20,Shipped
19210,1825,2024-04-19,Mobile,USD,save10,Completed
19211,865,2025-05-21,Mobile,GBP,save10,Completed
19212,3753,2024-09-09,Mobile,EUR,DISCOUNT20,Pending
19213,4029,2024-03-21,Mobile,EUR,SUMMER,Shipped
19214,3780,2024-01-17,Online,USD,DISCOUNT20,Completed
19215,623,2023-10-17,Retail,EUR,SUMMER,Pending
19216,276,2024-08-02,Online,USD,Discount20,Pending
19217,235,2024-06-20,Retail,EUR,DISCOUNT20,Pending
19218,3583,2023-12-07,Retail,USD,,Cancelled
19219,4266,2024-07-21,Mobile,EUR,,Pending
19220,1261,2023-10-07,Mobile,GBP,WELCOME,Cancelled
19221,3374,2023-10-12,Retail,USD,DISCOUNT20,Shipped
19222,3453,2025-08-27,Online,USD,SUMMER,Shipped
19223,4144,2024-12-21,Mobile,USD,Discount20,Pending
19224,4297,2025-04-19,Online,USD,DISCOUNT20,Completed
19225,3933,2025-03-10,Retail,EUR,Discount20,Pending
19226,3540,2025-08-30,Mobile,EUR,Discount20,Pending
19227,1723,2023-12-14,Retail,GBP,Discount20,Cancelled
19228,3234,2025-05-23,Mobile,USD,WELCOME,Cancelled
19229,2801,2024-05-03,Retail,GBP,SUMMER,Shipped
19230,4483,2024-01-30,Online,EUR,WELCOME,Shipped
19231,3098,2025-08-14,Online,GBP,Discount20,Shipped
19232,4543,2025-03-01,Mobile,EUR,Discount20,Completed
19233,3963,2024-03-22,Retail,EUR,WELCOME,Pending
19234,4386,2024-09-02,Retail,GBP,DISCOUNT20,Pending
19235,1599,2024-05-26,Mobile,GBP,SUMMER,Completed
19236,372,2023-09-23,Mobile,USD,WELCOME,Cancelled
19237,4390,2025-05-15,Online,GBP,SUMMER,Cancelled
19238,3402,2024-08-13,Mobile,EUR,SAVE10,Pending
19239,2590,2025-08-26,Retail,GBP,DISCOUNT20,Pending
19240,4511,2025-05-27,Online,USD,SUMMER,Cancelled
19241,3046,2025-05-12,Retail,GBP,SAVE10,Shipped
19242,4847,2024-03-25,Retail,EUR,DISCOUNT20,Pending
19243,2829,2025-08-17,Online,EUR,save10,Shipped
19244,3741,2024-07-11,Retail,EUR,SAVE10,Pending
19245,1670,2024-09-03,Retail,EUR,WELCOME,Completed
19246,333,2023-09-22,Retail,USD,SUMMER,Cancelled
19247,3319,2024-06-15,Online,GBP,Discount20,Cancelled
19248,741,2025-07-22,Retail,GBP,save10,Shipped
19249,2228,2023-09-23,Mobile,EUR,SUMMER,Cancelled
19250,4501,2024-05-04,Online,GBP,WELCOME,Completed
19251,2176,2023-10-26,Mobile,USD,Discount20,Completed
19252,4204,2024-04-05,Online,USD,Discount20,Completed
19253,4474,2023-09-18,Online,EUR,,Cancelled
19254,261,2024-11-01,Retail,USD,Discount20,Shipped
19255,4743,2024-12-26,Mobile,EUR,DISCOUNT20,Cancelled
19256,2301,2024-08-05,Online,EUR,save10,Completed
19257,4302,2023-12-29,Mobile,USD,SUMMER,Shipped
19258,4839,2025-08-19,Online,GBP,DISCOUNT20,Pending
19259,4064,2024-04-28,Mobile,USD,Discount20,Completed
19260,4744,2024-01-04,Mobile,USD,WELCOME,Pending
19261,1487,2025-03-07,Mobile,GBP,Discount20,Pending
19262,4793,2023-10-24,Mobile,GBP,Discount20,Completed
19263,4196,2024-08-15,Retail,EUR,Discount20,Pending
19264,1328,2023-11-28,Retail,EUR,save10,Shipped
19265,3881,2024-08-17,Online,EUR,SUMMER,Completed
19266,1722,2023-10-11,Retail,USD,,Completed
19267,4880,2024-11-23,Retail,USD,SUMMER,Shipped
19268,3503,2024-07-13,Retail,GBP,SUMMER,Completed
19269,2773,2024-09-14,Online,EUR,Discount20,Shipped
19270,2913,2024-10-10,Retail,EUR,SUMMER,Cancelled
19271,629,2024-02-03,Online,USD,save10,Cancelled
19272,4667,2024-01-28,Mobile,EUR,SUMMER,Cancelled
19273,2856,2024-12-03,Retail,EUR,Discount20,Shipped
19274,1115,2024-10-30,Online,USD,Discount20,Completed
19275,3731,2025-07-22,Mobile,USD,SUMMER,Completed
19276,850,2025-05-28,Mobile,GBP,WELCOME,Cancelled
19277,1556,2025-07-05,Mobile,EUR,save10,Shipped
19278,612,2025-02-13,Retail,USD,WELCOME,Completed
19279,1185,2024-08-07,Mobile,EUR,Discount20,Pending
19280,4095,2025-03-12,Online,USD,Discount20,Pending
19281,4689,2024-07-02,Retail,EUR,SUMMER,Cancelled
19282,3560,2025-07-28,Mobile,GBP,WELCOME,Pending
19283,3530,2024-11-05,Online,EUR,DISCOUNT20,Cancelled
19284,2527,2025-02-20,Mobile,USD,,Cancelled
19285,818,2024-07-12,Mobile,EUR,SUMMER,Shipped
19286,1315,2023-12-10,Online,USD,,Shipped
19287,549,2025-03-29,Mobile,USD,save10,Shipped
19288,4810,2024-04-02,Retail,EUR,WELCOME,Cancelled
19289,2966,2024-01-09,Online,EUR,save10,Pending
19290,3870,2024-08-15,Online,USD,SUMMER,Pending
19291,1907,2024-06-08,Mobile,USD,DISCOUNT20,Pending
19292,2733,2025-02-06,Retail,EUR,,Cancelled
19293,3538,2024-09-15,Retail,GBP,Discount20,Pending
19294,3949,2024-03-31,Mobile,EUR,save10,Pending
19295,4321,2023-10-07,Retail,EUR,save10,Pending
19296,2579,2024-08-15,Mobile,EUR,DISCOUNT20,Shipped
19297,2012,2025-04-14,Mobile,EUR,,Completed
19298,4359,2023-10-11,Online,EUR,,Completed
19299,4111,2024-07-30,Retail,GBP,save10,Cancelled
19300,4023,2025-03-30,Retail,GBP,WELCOME,Pending
19301,3960,2025-09-03,Online,GBP,WELCOME,Pending
19302,2148,2024-03-11,Mobile,GBP,WELCOME,Pending
19303,2620,2025-02-02,Mobile,GBP,DISCOUNT20,Pending
19304,918,2024-09-11,Retail,GBP,DISCOUNT20,Pending
19305,4043,2024-10-05,Retail,GBP,save10,Pending
19306,3328,2025-09-05,Online,EUR,DISCOUNT20,Pending
19307,3212,2025-01-06,Mobile,GBP,,Cancelled
19308,1786,2025-01-27,Retail,EUR,,Pending
19309,2385,2024-01-12,Online,GBP,save10,Completed
19310,4943,2024-10-29,Retail,GBP,Discount20,Completed
19311,1392,2023-12-26,Online,GBP,SUMMER,Cancelled
19312,3716,2025-05-02,Online,USD,SUMMER,Pending
19313,717,2025-01-13,Mobile,USD,WELCOME,Cancelled
19314,4932,2024-10-01,Mobile,USD,,Pending
19315,729,2025-03-13,Retail,EUR,Discount20,Cancelled
19316,2170,2024-02-03,Retail,GBP,save10,Shipped
19317,3956,2023-12-31,Online,GBP,DISCOUNT20,Completed
19318,878,2025-03-21,Online,USD,,Shipped
19319,550,2025-01-19,Mobile,EUR,DISCOUNT20,Completed
19320,490,2023-12-29,Online,USD,DISCOUNT20,Pending
19321,3826,2025-03-16,Online,GBP,DISCOUNT20,Pending
19322,120,2025-02-25,Mobile,EUR,SUMMER,Shipped
19323,4026,2024-01-10,Retail,USD,WELCOME,Cancelled
19324,235,2024-08-01,Retail,EUR,Discount20,Completed
19325,1099,2023-12-09,Mobile,USD,SUMMER,Shipped
19326,891,2024-09-09,Retail,USD,SAVE10,Shipped
19327,4055,2025-06-29,Online,GBP,save10,Shipped
19328,2510,2024-06-26,Retail,USD,WELCOME,Shipped
19329,3544,2025-02-11,Online,EUR,WELCOME,Completed
19330,803,2025-05-26,Retail,EUR,WELCOME,Shipped
19331,4782,2024-07-26,Online,GBP,SAVE10,Completed
19332,243,2025-01-22,Mobile,GBP,Discount20,Pending
19333,4988,2024-08-27,Retail,GBP,DISCOUNT20,Cancelled
19334,1263,2025-01-21,Retail,USD,save10,Shipped
19335,3937,2023-10-01,Retail,USD,DISCOUNT20,Completed
19336,2214,2023-10-03,Retail,USD,SUMMER,Shipped
19337,2074,2025-02-28,Mobile,EUR,DISCOUNT20,Cancelled
19338,1557,2025-09-05,Mobile,USD,Discount20,Shipped
19339,1953,2025-05-06,Mobile,USD,Discount20,Completed
19340,4011,2024-01-18,Online,GBP,DISCOUNT20,Shipped
19341,2600,2024-07-15,Mobile,GBP,SAVE10,Completed
19342,3541,2023-10-23,Online,GBP,DISCOUNT20,Cancelled
19343,2837,2025-05-19,Retail,GBP,WELCOME,Cancelled
19344,2292,2023-12-04,Retail,USD,SAVE10,Shipped
19345,4943,2024-12-13,Mobile,GBP,Discount20,Pending
19346,1981,2024-03-24,Retail,GBP,SUMMER,Cancelled
19347,976,2025-05-18,Online,EUR,DISCOUNT20,Cancelled
19348,2088,2024-03-30,Mobile,GBP,SUMMER,Shipped
19349,63,2025-03-07,Online,EUR,save10,Pending
19350,4842,2023-09-16,Online,USD,SUMMER,Shipped
19351,3117,2024-11-04,Online,USD,,Pending
19352,2301,2025-01-17,Online,GBP,SAVE10,Pending
19353,814,2024-03-08,Mobile,USD,Discount20,Cancelled
19354,3494,2025-03-15,Online,EUR,SUMMER,Pending
19355,3424,2025-05-11,Retail,GBP,,Pending
19356,4209,2024-11-16,Mobile,GBP,Discount20,Shipped
19357,4192,2025-06-19,Mobile,GBP,SUMMER,Pending
19358,4479,2024-06-07,Online,GBP,,Shipped
19359,3142,2025-04-11,Retail,USD,WELCOME,Completed
19360,4228,2025-01-17,Retail,USD,save10,Completed
19361,2548,2024-12-16,Retail,USD,SUMMER,Completed
19362,4488,2023-09-21,Online,EUR,save10,Shipped
19363,4845,2025-04-13,Online,EUR,DISCOUNT20,Pending
19364,4843,2025-03-26,Online,GBP,save10,Pending
19365,4299,2024-05-01,Online,USD,,Shipped
19366,1408,2023-12-15,Retail,GBP,DISCOUNT20,Completed
19367,781,2024-10-27,Online,GBP,,Completed
19368,1597,2025-01-10,Mobile,GBP,save10,Shipped
19369,2747,2024-04-30,Online,USD,Discount20,Completed
19370,3177,2025-07-17,Mobile,EUR,WELCOME,Cancelled
19371,2799,2024-02-02,Retail,EUR,SAVE10,Cancelled
19372,1086,2024-05-20,Online,GBP,Discount20,Completed
19373,2514,2024-06-05,Mobile,USD,SAVE10,Shipped
19374,3314,2024-07-25,Retail,USD,Discount20,Pending
19375,1067,2023-12-26,Retail,GBP,SAVE10,Shipped
19376,39,2023-12-03,Online,USD,DISCOUNT20,Shipped
19377,4034,2025-04-13,Mobile,GBP,,Cancelled
19378,2893,2025-03-22,Online,EUR,Discount20,Cancelled
19379,4832,2024-02-01,Retail,USD,save10,Pending
19380,1077,2025-01-04,Retail,GBP,save10,Shipped
19381,3792,2023-11-24,Mobile,GBP,SUMMER,Pending
19382,1159,2024-10-09,Online,EUR,save10,Cancelled
19383,4625,2024-08-14,Online,EUR,WELCOME,Cancelled
19384,981,2023-11-04,Online,USD,save10,Pending
19385,3973,2024-01-26,Online,USD,Discount20,Shipped
19386,1363,2025-01-01,Mobile,USD,save10,Cancelled
19387,511,2024-02-04,Online,GBP,DISCOUNT20,Shipped
19388,4156,2024-12-11,Online,GBP,SAVE10,Cancelled
19389,3264,2023-11-08,Mobile,GBP,Discount20,Pending
19390,2635,2025-05-01,Retail,USD,WELCOME,Shipped
19391,3484,2024-04-04,Mobile,GBP,SUMMER,Cancelled
19392,382,2025-07-25,Retail,GBP,SAVE10,Pending
19393,3781,2025-03-23,Online,EUR,WELCOME,Completed
19394,988,2024-02-16,Online,USD,Discount20,Shipped
19395,1367,2025-01-07,Online,EUR,WELCOME,Shipped
19396,1345,2024-12-23,Mobile,EUR,WELCOME,Pending
19397,1520,2025-01-07,Mobile,USD,Discount20,Shipped
19398,4327,2023-10-16,Retail,EUR,SUMMER,Shipped
19399,2670,2023-09-23,Retail,USD,SAVE10,Completed
19400,1601,2023-09-25,Online,USD,SAVE10,Cancelled
19401,4011,2025-07-18,Mobile,USD,WELCOME,Completed
19402,4726,2024-06-26,Retail,USD,DISCOUNT20,Completed
19403,4028,2024-12-20,Online,USD,WELCOME,Shipped
19404,4066,2023-09-15,Online,GBP,SAVE10,Completed
19405,805,2025-05-16,Retail,EUR,save10,Shipped
19406,349,2023-11-07,Mobile,USD,Discount20,Pending
