customer_id,signup_date,country,region,age,gender
3848,2024-04-14,Guernsey,Minnesota,,Male
3849,2024-01-12,Peru,Texas,,Male
3850,2025-05-01,Bermuda,Ohio,62,Other
3851,2024-05-20,Zambia,Rhode Island,,Other
3852,2023-10-31,Sierra Leone,Louisiana,,Other
3853,2024-12-31,Belize,Pennsylvania,,Male
3854,2023-06-19,Guam,Virginia,,Male
3855,2025-03-22,Northern Mariana Islands,Rhode Island,,Male
3856,2023-04-17,Guinea,Alabama,35,Female
3857,2023-11-17,Anguilla,Michigan,,Female
3858,2022-11-30,Eritrea,Kansas,,Male
3859,2025-05-05,Morocco,Georgia,50,Other
3860,2024-10-20,Singapore,South Dakota,,Other
3861,2025-02-13,Bhutan,Nevada,,Other
3862,2023-02-06,Cuba,Mississippi,,Male
3863,2025-05-22,Venezuela,Louisiana,,Other
3864,2025-01-11,Albania,Texas,45,Male
3865,2024-01-15,Vanuatu,Washington,28,Female
3866,2025-04-04,Costa Rica,Missouri,64,Other
3867,2023-11-28,Wallis and Futuna,Michigan,,Female
3868,2024-09-09,Israel,Nevada,,Other
3869,2025-04-19,Pakistan,Connecticut,,Male
3870,2023-07-16,San Marino,New Hampshire,,Male
3871,2024-10-31,Ghana,Tennessee,,Male
3872,2025-08-02,Wallis and Futuna,Louisiana,,Male
3873,2025-02-28,Saint Helena,Arkansas,,Other
3874,2023-01-23,Hong Kong,Oklahoma,,Female
3875,2025-01-23,Mozambique,Maine,,Male
3876,2025-08-27,Zimbabwe,Massachusetts,50,Other
3877,2023-06-02,Western Sahara,Kentucky,36,Female
3878,2022-10-20,Lesotho,Louisiana,,Male
3879,2024-08-05,Somalia,Montana,,Female
3880,2025-06-06,Somalia,California,,Male
3881,2024-05-24,Angola,Hawaii,,Female
3882,2024-11-25,Myanmar,Colorado,,Female
3883,2023-03-17,Norfolk Island,Montana,65,Male
3884,2022-10-09,Namibia,New Jersey,,Other
3885,2022-11-16,Mexico,Nebraska,,Female
3886,2023-10-31,Christmas Island,Nebraska,56,Male
3887,2023-08-10,Saint Lucia,New York,,Female
3888,2025-03-14,Thailand,Colorado,,Female
3889,2023-06-15,Djibouti,West Virginia,43,Other
3890,2024-10-08,Solomon Islands,Missouri,34,Female
3891,2023-11-16,Sri Lanka,Tennessee,,Female
3892,2025-07-23,Iceland,Montana,30,Male
3893,2025-01-31,Ghana,Arizona,,Male
3894,2025-04-01,Tanzania,Connecticut,43,Other
3895,2024-10-22,Mauritania,Texas,66,Female
3896,2022-11-24,Trinidad and Tobago,Arkansas,24,Female
3897,2023-03-21,French Polynesia,Minnesota,,Female
3898,2025-04-12,San Marino,Michigan,66,Other
3899,2025-04-08,Bahamas,Maryland,,Female
3900,2023-03-24,Indonesia,Arizona,,Male
3901,2023-01-25,Malta,Indiana,,Other
3902,2023-10-16,Iceland,New Jersey,34,Male
3903,2025-05-01,Togo,Massachusetts,42,Male
3904,2024-09-21,Rwanda,Michigan,,Other
3905,2022-12-16,Macedonia,Colorado,46,Male
3906,2023-11-14,Nigeria,Tennessee,,Female
3907,2024-10-24,Turkmenistan,Vermont,43,Other
3908,2023-04-06,Latvia,Massachusetts,,Male
3909,2025-07-25,Spain,Texas,,Female
3910,2024-01-03,Panama,Connecticut,42,Female
3911,2024-06-26,Macedonia,Missouri,,Male
3912,2023-01-19,British Indian Ocean Territory (Chagos Archipelago),Alabama,,Female
3913,2024-09-20,Barbados,Ohio,,Other
3914,2023-07-06,Paraguay,Washington,,Male
3915,2022-09-29,Guadeloupe,Rhode Island,,Female
3916,2022-10-04,Saint Pierre and Miquelon,North Carolina,,Female
3917,2025-02-11,Tuvalu,Montana,,Male
3918,2024-07-04,Brunei Darussalam,Oklahoma,,Male
3919,2024-07-19,Paraguay,North Dakota,,Male
3920,2023-01-04,Spain,South Carolina,,Male
3921,2022-11-18,Yemen,California,,Other
3922,2023-04-25,Malaysia,Minnesota,,Male
3923,2023-04-10,Serbia,New Hampshire,32,Other
3924,2024-03-03,Spain,Montana,,Other
3925,2024-11-26,United States Virgin Islands,South Carolina,,Male
3926,2024-10-02,British Indian Ocean Territory (Chagos Archipelago),Delaware,47,Other
3927,2025-03-24,Cape Verde,Minnesota,,Male
3928,2024-01-13,Estonia,New Jersey,,Male
3929,2024-12-14,Tunisia,Oklahoma,,Female
3930,2025-06-04,Tunisia,West Virginia,65,Male
3931,2025-05-01,Turks and Caicos Islands,Tennessee,,Female
3932,2025-07-30,Niue,Illinois,39,Other
3933,2024-04-05,Argentina,Idaho,23,Female
3934,2025-03-10,Israel,North Dakota,,Other
3935,2024-10-11,Kuwait,Florida,53,Male
3936,2023-04-16,Armenia,Delaware,,Other
3937,2022-10-31,Haiti,Virginia,,Other
3938,2023-01-29,Denmark,Alabama,,Male
3939,2024-02-15,Iceland,Colorado,66,Other
3940,2024-09-11,Lithuania,Maryland,,Male
3941,2022-10-24,Tajikistan,Ohio,,Female
3942,2025-06-15,China,Alabama,,Male
3943,2023-12-28,Vanuatu,Texas,62,Male
3944,2025-03-09,Reunion,Montana,,Other
3945,2023-10-11,Congo,Arkansas,37,Female
3946,2025-09-04,Ethiopia,Texas,,Male
3947,2024-04-29,Montserrat,Michigan,,Female
3948,2025-08-01,Moldova,North Dakota,,Female
3949,2024-05-29,Lao People's Democratic Republic,Connecticut,20,Other
3950,2022-11-08,Dominican Republic,North Dakota,,Male
3951,2024-09-05,Swaziland,South Carolina,57,Other
3952,2023-07-19,Uzbekistan,Montana,,Male
3953,2024-09-21,Albania,Oregon,,Female
3954,2024-04-08,Vietnam,Pennsylvania,,Male
3955,2025-07-25,Honduras,Ohio,,Male
3956,2025-08-12,Portugal,Nevada,,Female
3957,2025-04-27,Spain,California,,Female
3958,2023-07-16,Bouvet Island (Bouvetoya),Hawaii,,Male
3959,2024-09-03,French Polynesia,Florida,,Other
3960,2022-10-18,Korea,Louisiana,,Male
3961,2023-08-25,Croatia,Massachusetts,,Female
3962,2024-04-16,Trinidad and Tobago,Iowa,,Other
3963,2022-12-08,Liberia,Utah,,Female
3964,2024-12-05,Cambodia,Kansas,66,Female
3965,2025-04-18,Mali,Delaware,,Other
3966,2023-06-06,Sri Lanka,Utah,,Female
3967,2023-05-02,Georgia,South Carolina,,Female
3968,2023-11-13,Papua New Guinea,New Hampshire,,Female
3969,2024-04-10,Congo,Hawaii,65,Female
3970,2023-08-06,Angola,Maine,,Female
3971,2024-08-04,Bahamas,Indiana,,Female
3972,2023-02-22,Micronesia,North Carolina,,Female
3973,2024-05-30,Senegal,Washington,,Female
3974,2024-10-22,Belgium,South Dakota,,Female
3975,2025-01-06,Bangladesh,Idaho,56,Male
3976,2023-03-16,Costa Rica,Wisconsin,,Male
3977,2022-10-04,Syrian Arab Republic,Illinois,,Female
3978,2025-09-02,Heard Island and McDonald Islands,Washington,61,Male
3979,2024-02-10,Heard Island and McDonald Islands,South Dakota,46,Other
3980,2025-04-22,British Indian Ocean Territory (Chagos Archipelago),Mississippi,,Male
3981,2023-12-03,Bhutan,Mississippi,,Female
3982,2022-12-05,Guam,South Carolina,,Female
3983,2023-12-22,Panama,Utah,26,Male
3984,2023-07-27,Luxembourg,Virginia,,Female
3985,2025-09-06,Estonia,Arkansas,,Other
3986,2022-09-22,Palestinian Territory,Illinois,,Other
3987,2024-06-01,Myanmar,Arizona,,Female
3988,2024-02-28,Northern Mariana Islands,Oklahoma,,Other
3989,2024-05-09,Germany,Michigan,38,Other
3990,2023-10-07,Mayotte,Florida,,Male
3991,2022-11-25,South Georgia and the South Sandwich Islands,Alabama,,Other
3992,2023-02-25,Lithuania,New Hampshire,53,Male
3993,2025-05-13,Belarus,Missouri,,Female
3994,2023-03-12,Iraq,Indiana,,Male
3995,2025-05-16,Montserrat,Florida,30,Female
3996,2025-03-31,Slovenia,Kansas,28,Female
3997,2025-02-15,Saint Pierre and Miquelon,Mississippi,,Female
3998,2022-12-08,Cameroon,Wyoming,33,Female
3999,2025-08-23,Mali,Louisiana,25,Female
4000,2024-07-08,Guyana,New York,,Male
4001,2023-03-04,Madagascar,Delaware,,Female
4002,2023-06-24,Falkland Islands (Malvinas),Alaska,,Other
4003,2024-08-04,British Indian Ocean Territory (Chagos Archipelago),Alabama,57,Other
4004,2024-10-09,Korea,Oregon,,Female
4005,2025-09-05,Pitcairn Islands,Vermont,,Other
4006,2023-10-25,Lebanon,Washington,,Male
4007,2023-03-07,Ecuador,North Dakota,61,Male
4008,2022-11-13,Tuvalu,Nevada,,Female
4009,2022-09-12,Ghana,North Dakota,,Female
4010,2025-02-22,Colombia,Hawaii,,Female
4011,2024-05-26,Bulgaria,Delaware,19,Other
4012,2025-04-29,United States Virgin Islands,Kansas,,Other
4013,2023-04-09,Armenia,Alabama,,Male
4014,2024-04-14,Turkmenistan,New Hampshire,,Other
4015,2024-07-20,Portugal,Indiana,40,Male
4016,2025-04-03,British Indian Ocean Territory (Chagos Archipelago),Illinois,,Other
4017,2024-03-03,Monaco,Mississippi,,Male
4018,2025-02-10,Honduras,South Dakota,,Female
4019,2023-06-21,Bangladesh,South Dakota,,Other
4020,2025-02-22,Equatorial Guinea,New Jersey,,Male
4021,2023-03-02,Congo,South Carolina,55,Other
4022,2024-07-18,Greece,Illinois,,Female
4023,2024-07-24,Switzerland,California,,Male
4024,2024-11-02,India,Illinois,,Other
4025,2023-11-27,Netherlands,Ohio,,Other
4026,2025-07-16,Slovenia,New York,,Female
4027,2024-07-29,Palau,Ohio,30,Female
4028,2024-03-28,Cuba,South Carolina,,Male
4029,2023-04-09,Timor-Leste,Pennsylvania,,Other
4030,2024-09-20,Swaziland,Iowa,39,Other
4031,2023-10-30,Somalia,Louisiana,,Female
4032,2023-03-27,Samoa,Louisiana,,Female
4033,2024-05-16,Macedonia,Nevada,40,Male
4034,2025-07-06,Libyan Arab Jamahiriya,Tennessee,,Other
4035,2025-08-02,Reunion,Alabama,,Other
4036,2023-01-25,Poland,Wyoming,,Male
4037,2023-04-10,Guernsey,Maine,,Male
4038,2025-01-06,Macedonia,Pennsylvania,,Female
4039,2023-06-02,New Caledonia,Connecticut,45,Female
4040,2022-09-15,Myanmar,Illinois,,Male
4041,2023-09-25,Liberia,Nebraska,18,Male
4042,2025-08-17,Bahrain,Pennsylvania,,Other
4043,2023-01-26,Montenegro,Arkansas,39,Male
4044,2024-08-03,Tunisia,Nevada,,Male
4045,2023-04-30,Guinea-Bissau,Idaho,,Other
4046,2024-11-16,Comoros,Rhode Island,,Male
4047,2024-09-13,Mexico,Tennessee,,Female
4048,2025-06-01,Grenada,Minnesota,,Female
4049,2025-06-25,Antigua and Barbuda,Kansas,22,Other
4050,2023-04-17,American Samoa,South Dakota,,Male
4051,2024-09-22,Equatorial Guinea,Mississippi,,Female
4052,2024-04-28,Israel,Alabama,63,Female
4053,2024-01-26,Nigeria,Kansas,,Female
4054,2023-09-28,Cote d'Ivoire,Washington,,Female
4055,2023-09-21,Bermuda,Maryland,,Male
4056,2025-06-13,South Georgia and the South Sandwich Islands,South Carolina,,Male
4057,2024-02-22,Israel,North Dakota,,Male
4058,2023-06-18,Holy See (Vatican City State),Vermont,,Male
4059,2024-04-13,Bhutan,New Jersey,19,Female
4060,2023-03-30,Guinea-Bissau,Illinois,25,Other
4061,2024-05-24,Honduras,Alaska,,Other
4062,2025-03-13,Rwanda,Oregon,,Female
4063,2023-12-01,Western Sahara,South Dakota,55,Female
4064,2024-01-26,Seychelles,California,44,Other
4065,2025-07-23,Kenya,Kentucky,37,Other
4066,2023-09-06,Heard Island and McDonald Islands,Massachusetts,,Female
4067,2025-03-18,Niue,Delaware,60,Female
4068,2025-02-22,Central African Republic,Massachusetts,48,Male
4069,2023-07-16,Costa Rica,Wyoming,,Male
4070,2024-05-02,Russian Federation,South Carolina,,Other
4071,2024-11-07,Netherlands,Iowa,,Female
4072,2023-02-19,Kyrgyz Republic,Rhode Island,,Other
4073,2023-12-20,Moldova,Connecticut,,Male
4074,2025-03-07,Belarus,Mississippi,,Male
4075,2024-12-28,Bolivia,New Jersey,,Other
4076,2023-10-30,India,West Virginia,30,Male
4077,2022-11-08,Jersey,Alabama,,Female
4078,2022-10-04,Haiti,Ohio,52,Other
4079,2024-01-15,Israel,New York,,Female
4080,2024-03-10,Bulgaria,South Carolina,65,Female
4081,2025-04-03,Mozambique,Colorado,52,Male
4082,2023-03-11,Dominica,Texas,,Female
4083,2023-04-17,United Arab Emirates,West Virginia,,Other
4084,2024-10-13,Pakistan,Texas,,Female
4085,2024-01-30,Congo,South Dakota,,Female
4086,2022-11-29,Bahamas,South Dakota,,Female
4087,2023-08-25,Cayman Islands,Idaho,20,Female
4088,2024-05-31,Jordan,Wyoming,,Female
4089,2022-11-29,Egypt,Wyoming,,Male
4090,2023-08-25,Somalia,Indiana,,Other
4091,2025-08-31,Northern Mariana Islands,Oklahoma,,Male
4092,2024-08-20,Reunion,Missouri,42,Other
4093,2022-12-20,Ghana,South Dakota,,Other
4094,2024-10-09,Bahrain,Kentucky,,Other
4095,2023-04-19,Poland,Pennsylvania,46,Other
4096,2024-02-03,Senegal,Minnesota,,Other
4097,2024-07-16,Italy,Alaska,36,Female
4098,2024-08-14,Suriname,Virginia,,Male
4099,2025-07-11,Kenya,Idaho,,Male
4100,2023-01-18,Tunisia,Oklahoma,37,Female
4101,2024-05-28,Vanuatu,Alaska,65,Other
4102,2025-02-09,Grenada,South Carolina,,Male
4103,2024-01-19,Monaco,Arkansas,,Female
4104,2025-08-20,Antigua and Barbuda,New Hampshire,,Female
4105,2024-06-09,American Samoa,Texas,,Male
4106,2025-04-19,Mozambique,Montana,45,Male
4107,2025-01-16,Djibouti,Wyoming,,Other
4108,2024-01-06,United States of America,Connecticut,,Other
4109,2025-04-20,Comoros,Alaska,68,Male
4110,2025-08-23,Ireland,Michigan,,Other
4111,2024-05-11,Saint Helena,Delaware,29,Female
4112,2024-08-22,Guam,South Carolina,67,Other
4113,2025-09-07,Zimbabwe,North Dakota,,Other
4114,2024-12-16,Thailand,Kentucky,,Female
4115,2023-07-01,Cook Islands,Massachusetts,31,Other
4116,2022-10-15,Micronesia,Vermont,49,Female
4117,2023-01-17,Jamaica,Illinois,,Other
4118,2025-01-22,Norway,Virginia,,Male
4119,2023-07-13,Georgia,Maine,,Other
4120,2022-12-23,Namibia,Michigan,,Male
4121,2023-06-14,Benin,Alabama,,Male
4122,2024-05-17,Mongolia,Utah,38,Male
4123,2023-06-02,Malta,Oregon,,Male
4124,2023-04-19,Antarctica (the territory South of 60 deg S),Michigan,,Male
4125,2023-08-16,Senegal,South Carolina,,Female
4126,2024-01-21,Norfolk Island,West Virginia,,Female
4127,2023-10-04,Slovakia (Slovak Republic),South Carolina,,Female
4128,2025-01-06,Rwanda,Rhode Island,,Male
4129,2022-11-19,Peru,Minnesota,,Other
4130,2024-09-24,Iceland,Tennessee,,Female
4131,2023-12-23,Slovakia (Slovak Republic),Georgia,,Other
4132,2024-08-21,India,Texas,21,Other
4133,2023-07-06,Hong Kong,Connecticut,,Male
4134,2025-05-18,Micronesia,Washington,,Male
4135,2025-09-04,Liechtenstein,Kansas,,Male
4136,2024-07-08,Azerbaijan,Kansas,,Female
4137,2024-03-15,Jamaica,Texas,,Male
4138,2023-05-24,Cocos (Keeling) Islands,Kentucky,,Female
4139,2023-12-12,Seychelles,Indiana,,Female
4140,2024-06-10,Vietnam,New Jersey,,Female
4141,2024-04-21,Guadeloupe,Tennessee,,Female
4142,2024-11-03,Turkey,Oregon,60,Male
4143,2023-10-28,Timor-Leste,Oklahoma,29,Female
4144,2024-12-24,Japan,California,57,Male
4145,2025-01-11,Taiwan,South Carolina,,Male
4146,2022-12-01,Nigeria,Iowa,37,Female
4147,2024-02-18,Namibia,New Hampshire,,Male
4148,2024-02-05,Congo,Connecticut,,Other
4149,2025-07-27,Macedonia,Mississippi,,Male
4150,2024-01-15,French Guiana,Rhode Island,30,Male
4151,2024-03-08,Belize,Oregon,,Female
4152,2024-07-08,Jamaica,New Mexico,54,Female
4153,2022-10-14,Yemen,Arizona,,Male
4154,2025-03-19,Pakistan,Nevada,53,Female
4155,2023-06-21,Malawi,Kansas,43,Other
4156,2024-08-15,Israel,Minnesota,,Other
4157,2023-05-28,United States of America,Louisiana,,Female
4158,2022-10-13,Guatemala,Alaska,60,Male
4159,2022-09-15,Korea,Virginia,,Other
4160,2024-04-19,Singapore,Maryland,,Other
4161,2023-04-22,Ethiopia,Ohio,25,Male
4162,2023-08-08,China,Washington,46,Female
4163,2023-08-25,Hungary,North Carolina,57,Other
4164,2025-07-25,Brunei Darussalam,Louisiana,,Male
4165,2024-07-04,Nigeria,Virginia,,Male
4166,2023-11-20,Antarctica (the territory South of 60 deg S),New Jersey,,Other
4167,2022-11-16,Mongolia,Maine,,Female
4168,2023-12-14,Macedonia,Vermont,,Other
4169,2023-02-12,Burundi,Maryland,24,Male
4170,2022-11-04,Faroe Islands,Georgia,62,Other
4171,2025-01-02,Peru,West Virginia,,Female
4172,2024-09-30,Central African Republic,Michigan,,Male
4173,2024-07-31,Andorra,Ohio,54,Female
4174,2024-11-23,Mayotte,Rhode Island,,Other
4175,2025-06-27,Angola,Indiana,,Other
4176,2024-06-26,Lebanon,Iowa,25,Female
4177,2025-06-11,Martinique,Mississippi,,Other
4178,2023-10-28,Germany,Alabama,,Female
4179,2023-07-28,Bolivia,New York,,Other
4180,2025-02-06,Tokelau,Vermont,37,Female
4181,2023-11-15,Angola,Maryland,,Female
4182,2025-02-22,Portugal,Georgia,,Male
4183,2024-07-04,French Southern Territories,Alabama,,Male
4184,2025-03-29,Tokelau,Maine,29,Female
4185,2024-07-16,Saint Kitts and Nevis,Oklahoma,34,Other
4186,2025-07-21,Hungary,Ohio,,Other
4187,2024-09-02,Italy,Arizona,59,Other
4188,2025-02-03,Pakistan,Michigan,,Female
4189,2024-05-08,Iran,South Carolina,,Female
4190,2025-01-07,Andorra,Mississippi,28,Female
4191,2024-04-18,Falkland Islands (Malvinas),South Dakota,,Female
4192,2023-03-11,Cote d'Ivoire,Utah,,Male
4193,2024-12-10,Ukraine,Virginia,,Female
4194,2024-01-04,Macedonia,New York,,Other
4195,2024-12-24,Croatia,New Hampshire,51,Male
4196,2023-11-11,Zimbabwe,Nebraska,37,Other
4197,2023-03-07,Western Sahara,Pennsylvania,67,Female
4198,2022-09-21,Poland,Colorado,,Male
4199,2023-08-10,Swaziland,Alaska,,Female
4200,2024-09-09,Niue,Michigan,69,Male
4201,2025-04-01,British Indian Ocean Territory (Chagos Archipelago),Mississippi,32,Other
4202,2025-01-04,Romania,Rhode Island,,Female
4203,2023-12-19,Maldives,Nebraska,,Female
4204,2024-10-27,Ireland,New Hampshire,54,Male
4205,2023-08-29,Yemen,Arizona,,Male
4206,2022-10-29,United States Minor Outlying Islands,Maryland,57,Female
4207,2023-08-24,Algeria,New Hampshire,,Male
4208,2024-06-06,Denmark,Hawaii,57,Female
4209,2023-01-20,Russian Federation,Oklahoma,,Male
4210,2025-06-20,Mongolia,Oklahoma,,Other
4211,2025-02-06,Finland,Georgia,,Male
4212,2024-11-12,Austria,Nevada,,Other
4213,2023-05-11,Taiwan,Kentucky,,Male
4214,2024-03-13,Jersey,Alabama,,Male
4215,2025-07-18,Saudi Arabia,Indiana,,Female
4216,2023-08-26,Macao,Ohio,,Male
4217,2024-06-23,Swaziland,Iowa,,Male
4218,2024-05-05,Cyprus,Utah,,Other
4219,2024-11-26,Algeria,Vermont,,Male
4220,2023-05-20,Tunisia,Florida,56,Female
4221,2024-03-19,Congo,Kansas,45,Other
4222,2025-04-17,Congo,North Dakota,66,Female
4223,2025-01-04,Cayman Islands,Indiana,,Female
4224,2024-12-12,Guam,Alaska,30,Female
4225,2023-05-27,Argentina,Louisiana,53,Female
4226,2023-03-16,Heard Island and McDonald Islands,Maine,,Other
4227,2023-03-15,Pitcairn Islands,New York,43,Male
4228,2022-11-28,Palau,Texas,,Female
4229,2024-08-28,Macao,Wisconsin,21,Other
4230,2023-09-09,Cape Verde,Kansas,,Female
4231,2024-05-12,Mauritania,Oregon,,Male
4232,2023-02-26,Cook Islands,Nevada,,Other
4233,2025-02-11,Tanzania,New York,,Other
4234,2023-12-09,Jamaica,Alabama,,Male
4235,2024-05-23,Bangladesh,Arizona,39,Other
4236,2023-02-21,Niger,Florida,,Male
4237,2023-01-20,Aruba,Louisiana,48,Other
4238,2024-09-29,Jamaica,Mississippi,,Other
4239,2024-08-12,Canada,South Dakota,28,Male
4240,2025-02-18,Rwanda,Kentucky,63,Male
4241,2023-03-22,Micronesia,Montana,,Other
4242,2024-08-24,Tonga,Utah,27,Other
4243,2025-04-30,Wallis and Futuna,Maryland,,Male
4244,2023-02-24,Somalia,Indiana,,Male
4245,2023-05-26,Wallis and Futuna,Utah,,Other
4246,2025-01-14,Angola,Montana,,Other
4247,2024-04-20,Chad,Kansas,,Other
4248,2024-06-24,Cambodia,New Mexico,,Male
4249,2024-12-09,Reunion,Texas,,Other
4250,2022-10-10,Micronesia,Arkansas,,Female
4251,2023-05-22,Cameroon,Maine,,Male
4252,2022-12-25,Cape Verde,Kansas,,Other
4253,2023-02-11,Seychelles,California,26,Male
4254,2023-02-10,Solomon Islands,Virginia,39,Female
4255,2024-03-17,Christmas Island,Kentucky,,Male
4256,2025-05-29,Sudan,Virginia,,Other
4257,2025-07-19,Chile,Wyoming,35,Female
4258,2024-01-10,New Zealand,Hawaii,,Female
4259,2024-11-29,China,Kentucky,,Other
4260,2024-08-08,Indonesia,New Jersey,,Other
4261,2024-04-08,New Zealand,Illinois,,Other
4262,2023-03-08,Mauritania,Louisiana,32,Male
4263,2025-09-02,Namibia,Connecticut,,Male
4264,2025-02-05,Haiti,Alabama,30,Male
4265,2022-11-05,Guadeloupe,Kentucky,,Other
4266,2025-07-23,Bolivia,Wisconsin,49,Other
4267,2023-09-12,Portugal,Illinois,,Male
4268,2023-05-24,Latvia,Virginia,57,Female
4269,2023-05-27,Nepal,Oregon,,Male
4270,2023-08-08,Barbados,Iowa,,Female
4271,2023-10-26,Cyprus,Washington,,Other
4272,2022-11-21,Zimbabwe,Vermont,,Other
4273,2023-08-27,Korea,Alaska,55,Male
4274,2024-08-11,Bahrain,Louisiana,,Male
4275,2025-02-11,Chile,Maryland,65,Other
4276,2025-06-05,Mauritania,Nebraska,35,Male
4277,2025-06-01,Lesotho,Montana,,Other
4278,2023-08-30,Liberia,Montana,56,Other
4279,2024-07-06,Botswana,Alabama,,Female
4280,2025-01-11,Jersey,Hawaii,,Male
4281,2023-09-05,Angola,Georgia,,Other
4282,2024-10-06,Korea,Vermont,,Male
4283,2023-01-24,Grenada,Alabama,,Female
4284,2023-12-28,Mali,Alabama,,Female
4285,2025-08-08,New Caledonia,Utah,,Male
4286,2023-10-07,Norfolk Island,South Carolina,,Male
4287,2023-09-20,Sao Tome and Principe,South Carolina,31,Other
4288,2023-01-16,Liberia,Utah,,Female
4289,2023-07-31,Madagascar,Mississippi,,Female
4290,2022-10-12,American Samoa,Ohio,,Female
4291,2025-02-14,Guatemala,Oregon,56,Male
4292,2023-05-02,Bhutan,South Carolina,,Other
4293,2024-10-12,Uruguay,Illinois,42,Male
4294,2025-06-24,Kuwait,Michigan,,Male
4295,2022-09-20,Saint Barthelemy,California,,Male
4296,2025-07-16,Anguilla,Nebraska,,Other
4297,2023-05-20,Uganda,Florida,,Male
4298,2022-12-09,Sweden,Tennessee,,Female
4299,2024-03-13,Peru,Montana,,Female
4300,2023-03-06,United States Virgin Islands,Massachusetts,,Female
4301,2023-10-23,Albania,Tennessee,,Other
4302,2024-04-22,Vanuatu,Oregon,23,Male
4303,2024-09-05,Estonia,Utah,49,Other
4304,2023-04-12,Liberia,Washington,,Male
4305,2025-06-21,Sri Lanka,Illinois,,Female
4306,2024-11-25,Montenegro,Indiana,,Male
4307,2024-11-28,Heard Island and McDonald Islands,Connecticut,,Male
4308,2023-03-30,Seychelles,Georgia,,Male
4309,2023-12-13,French Polynesia,Florida,48,Other
4310,2023-01-22,Moldova,Hawaii,,Male
4311,2024-07-19,Singapore,Texas,,Male
4312,2022-11-17,Cuba,Ohio,69,Male
4313,2025-04-09,American Samoa,Oklahoma,,Other
4314,2023-05-31,Swaziland,Maryland,,Other
4315,2025-08-26,Bahamas,Louisiana,48,Other
4316,2024-05-21,Reunion,Arizona,,Male
4317,2022-10-19,Mongolia,West Virginia,,Female
4318,2022-12-16,Rwanda,New Hampshire,,Female
4319,2023-09-18,Cayman Islands,Louisiana,,Female
4320,2022-09-19,Chile,Rhode Island,30,Male
4321,2025-04-07,Equatorial Guinea,Wisconsin,62,Female
4322,2023-07-02,Portugal,Georgia,,Female
4323,2024-07-15,Albania,New Hampshire,,Female
4324,2023-10-23,Poland,Kentucky,37,Male
4325,2023-07-11,Panama,Montana,,Female
4326,2024-01-29,India,Nevada,,Female
4327,2025-06-09,Slovenia,New Mexico,,Male
4328,2022-11-18,Croatia,Oregon,34,Other
4329,2025-01-16,Belize,Michigan,,Female
4330,2024-04-03,Gibraltar,Indiana,,Other
4331,2023-11-23,Cook Islands,North Dakota,,Female
4332,2023-12-15,Indonesia,Michigan,,Male
4333,2023-05-21,Chad,Rhode Island,40,Other
4334,2023-11-06,Cote d'Ivoire,Pennsylvania,,Other
4335,2024-04-22,Saint Helena,New Jersey,25,Other
4336,2024-04-21,Congo,Oklahoma,,Other
4337,2025-06-17,Papua New Guinea,Alaska,,Female
4338,2025-01-10,Tonga,Delaware,30,Female
4339,2024-08-28,Korea,Indiana,33,Other
4340,2024-05-23,Liberia,Wyoming,,Female
4341,2024-05-19,Nepal,Oklahoma,19,Other
4342,2024-05-17,Afghanistan,Kansas,,Other
4343,2025-03-17,Eritrea,Louisiana,47,Male
4344,2022-12-26,American Samoa,Kansas,,Other
4345,2023-04-10,Nigeria,Mississippi,30,Female
4346,2023-07-24,Saint Pierre and Miquelon,Colorado,,Other
4347,2025-03-31,Madagascar,Alabama,,Male
4348,2023-07-09,Iceland,Florida,,Female
4349,2025-07-11,Syrian Arab Republic,New Hampshire,30,Male
4350,2024-03-28,Namibia,Nebraska,,Male
4351,2024-05-30,Montserrat,Wyoming,,Other
4352,2025-03-17,Kazakhstan,Vermont,,Male
4353,2025-06-17,Austria,Missouri,,Male
4354,2024-05-13,Colombia,Rhode Island,,Female
4355,2024-07-22,Italy,North Carolina,,Male
4356,2025-04-10,Austria,Minnesota,,Other
4357,2022-12-12,Marshall Islands,Michigan,,Other
4358,2024-08-30,Ethiopia,Pennsylvania,,Other
4359,2025-01-23,Vanuatu,Vermont,,Male
4360,2024-04-13,Korea,Alabama,,Female
4361,2023-12-22,Eritrea,Alaska,69,Other
4362,2023-01-01,Kenya,Wisconsin,,Male
4363,2024-02-23,Malta,Washington,,Other
4364,2024-06-11,Holy See (Vatican City State),Wyoming,18,Other
4365,2024-02-16,Syrian Arab Republic,Montana,61,Female
4366,2025-02-04,Zimbabwe,Iowa,,Other
4367,2024-04-18,France,Washington,,Female
4368,2023-03-22,Saint Martin,Oregon,26,Male
4369,2023-01-02,Somalia,Maine,49,Other
4370,2023-12-27,Belize,Missouri,32,Male
4371,2024-07-22,Aruba,Missouri,,Male
4372,2023-05-02,Qatar,Florida,,Male
4373,2023-06-10,Dominica,Nebraska,,Other
4374,2024-09-09,Madagascar,Maryland,29,Female
4375,2024-03-20,Palestinian Territory,Montana,,Other
4376,2023-01-21,Reunion,Vermont,,Male
4377,2025-04-04,American Samoa,Indiana,59,Female
4378,2023-01-01,Georgia,Wisconsin,,Male
4379,2025-05-29,Zimbabwe,South Carolina,,Female
4380,2025-06-17,Rwanda,Maryland,,Other
4381,2024-11-17,Macao,Delaware,,Female
4382,2025-06-26,Samoa,Minnesota,34,Other
4383,2023-12-07,Thailand,Utah,,Male
