product_id,category,subcategory,brand,price,cost
1397,Books,Comics,Hernandez Ltd,982.44,520.65
1398,Books,Fiction,Weiss-Johnson,857.97,609.58
1399,Toys,Board,Copeland LLC,1649.54,1135.02
1400,Books,Comics,Yates-Roberts,1878.58,1181.2
1401,Toys,Board,Richardson and Sons,1284.58,875.63
1402,Electronics,Camera,"Myers, Gonzalez and Wilson",223.09,130.01
1403,Electronics,Mobile,Young-Campbell,1039.81,580.47
1404,Electronics,Camera,Lawrence-Wright,777.86,549.22
1405,Electronics,Mobile,"Flowers, Gonzalez and Jenkins",585.9,327.64
1406,Home,Kitchen,"Porter, Lowe and Sexton",925.39,526.53
1407,Toys,Action,Perez Inc,1381.46,1051.94
1408,Books,Comics,Price-Lynn,906.14,624.38
1409,Electronics,Mobile,"Salazar, Cox and Hudson",1558.57,1208.11
1410,Toys,Action,Long Ltd,789.17,417.77
1411,Electronics,Mobile,Gonzales Inc,910.09,690.44
1412,Clothing,Women,"Foster, Williams and Mccall",184.91,97.93
1413,Clothing,Kids,Mcgee-Scott,1467.86,640.69
1414,Books,Comics,"Gibson, Payne and Wilcox",729.07,444.39
1415,Books,Comics,Rodriguez-Wise,1583.18,957.3
1416,Clothing,Women,Hernandez-Mcdaniel,1102.94,460.55
1417,Clothing,Women,"Peterson, James and Randolph",1133.16,752.21
1418,Clothing,Men,Arroyo-Cisneros,1738.29,819.68
1419,Electronics,Laptop,Reyes-Ramirez,619.58,428.79
1420,Books,Non-Fiction,"Benson, Roberson and Evans",1254.77,560.91
1421,Clothing,Men,"Fitzgerald, Ray and Young",12.05,8.51
1422,Electronics,Laptop,"Young, Williams and Burns",997.77,598.12
1423,Electronics,Camera,"Snyder, Villarreal and Lawrence",1765.99,874.43
1424,Toys,Board,"Lindsey, Medina and Johnston",954.05,538.14
1425,Electronics,Camera,Pollard-Delacruz,1202.2,598.56
1426,Toys,Educational,Wilson-Garza,1241.43,773.44
1427,Clothing,Men,Diaz and Sons,373.76,157.74
1428,Home,Furniture,Ellison-Kelly,295.02,121.84
1429,Toys,Board,"Wallace, Tucker and Andrade",600.39,461.19
1430,Electronics,Mobile,"Russell, Hoover and Holder",836.83,394.4
1431,Home,Decor,Walton-Davis,1323.54,899.93
1432,Toys,Board,"Hill, Cruz and Lee",358.95,208.96
1433,Toys,Educational,Hanson-Wright,1863.3,814.73
1434,Home,Kitchen,Brewer Ltd,740.3,408.33
1435,Electronics,Laptop,Luna LLC,1687.4,718.78
1436,Books,Fiction,Dixon Ltd,248.44,184.78
1437,Home,Decor,"Pham, Reynolds and Ramos",830.45,401.89
1438,Clothing,Kids,Perez Inc,121.08,76.1
1439,Toys,Action,Melton-Jones,969.91,655.14
1440,Home,Kitchen,Nelson LLC,1219.64,642.26
1441,Toys,Board,"Schmidt, Abbott and Shannon",1990.07,1077.71
1442,Clothing,Kids,Whitaker-Jones,1127.46,685.36
1443,Books,Non-Fiction,"Pierce, Anderson and Oneill",1616.92,1218.29
1444,Clothing,Kids,King-Carr,584.52,279.06
1445,Electronics,Mobile,"Boone, Flores and Willis",932.45,670.15
1446,Clothing,Kids,Meza Inc,1997.98,1130.09
1447,Home,Kitchen,Cameron LLC,1123.03,735.59
1448,Electronics,Camera,Berry-Alvarado,406.37,208.33
1449,Electronics,Laptop,Rodriguez and Sons,604.07,374.52
1450,Electronics,Mobile,"James, Jacobs and Jones",1373.24,736.8
1451,Toys,Board,Moore LLC,1920.43,1407.32
1452,Clothing,Women,Randall PLC,1668.48,1282.91
1453,Books,Non-Fiction,Nichols-White,1595.52,1050.27
1454,Books,Fiction,Patton-Andrews,1256.26,950.77
1455,Toys,Educational,Neal and Sons,927.63,673.15
1456,Electronics,Camera,Joseph-Nelson,602.19,415.5
1457,Home,Decor,Lara-Morris,1074.09,519.11
1458,Home,Kitchen,"Watson, Pittman and Roman",137.1,63.03
1459,Electronics,Laptop,Reed-Harding,1967.32,1279.95
1460,Clothing,Kids,Alexander-Sullivan,1213.35,576.28
1461,Electronics,Laptop,Melendez Ltd,1412.01,742.43
1462,Electronics,Laptop,"Reynolds, Zavala and Hernandez",830.67,497.42
1463,Clothing,Women,Bruce PLC,906.55,707.37
1464,Clothing,Kids,"Salinas, Sanders and Gregory",608.13,270.55
1465,Electronics,Mobile,Buchanan-Mcintyre,1827.14,1055.19
1466,Electronics,Laptop,"Chen, Smith and Chapman",1810.39,835.73
1467,Home,Kitchen,"Pacheco, Cordova and Miller",1466.22,893.59
1468,Home,Furniture,"Lang, Hardy and Huang",1540.12,676.58
1469,Toys,Board,Ellis-Potts,1985.48,957.15
1470,Electronics,Laptop,"Williams, Sanders and Perez",778.24,580.51
1471,Electronics,Mobile,Williams-Thomas,625.41,261.18
1472,Toys,Action,Hayes Group,669.91,506.23
1473,Electronics,Camera,Gill-Bowers,1533.53,1070.74
1474,Electronics,Camera,Mcdowell and Sons,1518.2,995.24
1475,Clothing,Women,Turner PLC,405.11,208.48
1476,Toys,Educational,Brown-Munoz,1546.71,1033.9
1477,Home,Furniture,Clark PLC,319.2,142.29
1478,Toys,Board,Clark Group,1030.55,497.38
1479,Home,Decor,Gibbs PLC,640.38,292.41
1480,Home,Decor,Robinson LLC,493.43,211.43
1481,Toys,Educational,Hicks-Meyer,1083.45,455.36
1482,Electronics,Laptop,King Group,1807.07,759.3
1483,Books,Fiction,"Stout, Clay and Stevens",176.81,98.44
1484,Toys,Board,Garrett Ltd,1260.79,852.36
1485,Books,Comics,"Brock, Kent and Ferguson",714.47,380.76
1486,Clothing,Kids,Davis-Patel,1518.01,1098.61
1487,Electronics,Laptop,Johnson-Hughes,1137.74,497.38
1488,Books,Fiction,"Chang, Sullivan and Orr",913.89,615.77
1489,Books,Non-Fiction,Harris Ltd,467.23,228.72
1490,Toys,Educational,Mills-Valencia,1826.16,1016.86
1491,Home,Kitchen,"Baird, Nunez and Dixon",909.3,374.73
1492,Books,Fiction,Moore Inc,706.12,412.72
1493,Clothing,Women,Davis-Smith,1537.04,986.44
1494,Clothing,Kids,Bailey-Randolph,210.35,152.93
1495,Electronics,Laptop,Davis-Collins,1114.52,477.43
1496,Home,Decor,"Rodriguez, Strickland and Wilson",924.64,588.27
1497,Clothing,Kids,Edwards and Sons,491.16,227.71
1498,Books,Non-Fiction,Ortiz Ltd,136.79,66.11
1499,Toys,Educational,"Powell, Berry and Martin",1569.71,901.24
1500,Home,Decor,Perry-Brown,1389.8,652.14
1501,Electronics,Camera,"Lamb, Watson and Campbell",1862.07,1172.5
1502,Books,Fiction,"Benson, Stark and Stein",1186.37,694.22
1503,Toys,Action,Rodriguez PLC,1644.94,773.89
1504,Books,Fiction,Clay-Mitchell,1198.53,808.05
1505,Toys,Educational,Smith Inc,658.18,433.08
1506,Electronics,Mobile,Romero Inc,439.14,200.06
1507,Toys,Board,Smith-Brown,1620.63,1139.03
1508,Clothing,Women,Roberts Group,1064.86,592.05
1509,Toys,Educational,Mckee-Shepherd,395.35,265.92
1510,Home,Kitchen,Sanchez-Barnes,1142.7,874.49
1511,Home,Kitchen,"Henry, Cook and Yoder",1436.99,1100.8
1512,Electronics,Camera,Frazier-Valentine,21.2,16.84
1513,Books,Fiction,"Campos, Brown and Cruz",1705.75,724.88
1514,Toys,Action,"Smith, Barry and Williams",6.68,4.17
1515,Home,Furniture,"Thompson, Nguyen and Rollins",1723.19,1285.97
1516,Clothing,Women,Davis-Little,1405.93,784.1
1517,Home,Decor,"Wright, Miller and Rivera",768.67,424.79
1518,Toys,Action,Boyle-Mercado,1326.66,782.66
1519,Clothing,Kids,Wallace-Castro,772.27,594.49
1520,Books,Fiction,Mitchell-James,580.5,434.85
1521,Clothing,Men,Lawrence-Wyatt,28.15,18.56
1522,Clothing,Kids,Hunt-Farmer,1770.35,1174.04
1523,Clothing,Men,Sexton-Wade,278.75,201.36
1524,Books,Comics,Myers PLC,1210.84,690.52
1525,Clothing,Women,"Mendez, Fox and Jenkins",1021.28,634.03
1526,Books,Non-Fiction,Miller-Moore,713.84,338.59
1527,Toys,Action,Harris-Martinez,1157.99,855.43
1528,Clothing,Kids,Gonzalez-Mendoza,1005.95,567.69
1529,Toys,Board,Price LLC,737.11,583.27
1530,Toys,Educational,Lewis-Peterson,1411.24,628.38
1531,Books,Comics,"Bruce, Holmes and Moreno",164.73,114.01
1532,Toys,Educational,Jones-Lucas,932.55,402.2
1533,Toys,Action,"Hanson, Flores and Camacho",494.24,322.38
1534,Electronics,Camera,Liu PLC,1269.21,912.87
1535,Home,Decor,Harrington Inc,110.28,59.27
1536,Electronics,Laptop,Burgess-Price,910.8,694.41
1537,Toys,Board,Moses-Jones,666.37,360.62
1538,Home,Kitchen,Edwards PLC,339.18,229.97
1539,Toys,Board,Kirby-Love,611.62,436.7
1540,Home,Furniture,Brown Group,1260.45,795.67
1541,Toys,Action,Jennings-Lee,1314.36,679.13
1542,Toys,Action,Simmons-Wolfe,577.2,249.93
1543,Toys,Action,Church-Evans,1703.63,870.79
1544,Clothing,Kids,Thomas PLC,565.54,420.28
1545,Electronics,Camera,"Taylor, Ross and Wise",227.54,106.91
1546,Toys,Board,"Vargas, Wood and Dillon",306.52,177.37
1547,Clothing,Women,Hall Inc,1566.14,774.42
1548,Clothing,Kids,"Morris, Wheeler and Williams",1724.72,926.41
1549,Electronics,Mobile,Krause-Jones,1193.11,869.41
1550,Books,Non-Fiction,Watson LLC,1541.88,763.51
1551,Books,Comics,"Holland, Young and Obrien",1276.96,618.49
1552,Home,Furniture,"Hardin, Murphy and Hawkins",1286.31,903.24
1553,Electronics,Mobile,"Valencia, Ibarra and Nolan",339.36,189.87
1554,Home,Kitchen,"Brown, Mullen and Miller",1493.57,1046.95
1555,Toys,Action,"Martinez, Young and Cook",762.7,520.35
1556,Books,Non-Fiction,"Smith, Campbell and Williams",294.57,220.37
1557,Electronics,Laptop,White Inc,1854.81,1074.91
1558,Home,Decor,Bryant-Carrillo,1367.34,569.37
1559,Toys,Board,"Johnson, Wood and Williams",710.89,524.42
1560,Toys,Board,"Simmons, Franklin and Cortez",1717.42,917.08
1561,Home,Furniture,Adams PLC,514.41,325.97
1562,Books,Comics,Lindsey Group,1499.44,1040.2
1563,Toys,Action,Tucker Ltd,1042.3,699.47
1564,Clothing,Women,"Carey, Miller and Marshall",1097.49,734.35
1565,Electronics,Mobile,"Ramos, Walton and Kennedy",825.44,503.61
1566,Books,Non-Fiction,Mason-Richmond,442.74,227.27
1567,Clothing,Men,"Ray, Barton and Holmes",52.28,22.83
1568,Toys,Board,Johnson PLC,1788.46,870.5
1569,Toys,Board,Jennings Ltd,247.97,194.19
1570,Electronics,Camera,"Adams, Torres and Mills",264.16,175.02
1571,Toys,Action,Meyer LLC,1792.52,1215.8
1572,Home,Kitchen,Luna LLC,936.58,725.36
1573,Books,Non-Fiction,Lee LLC,1539.87,1042.32
1574,Home,Kitchen,"Hamilton, Franklin and Hunt",328.12,140.96
1575,Electronics,Laptop,Sellers-Miller,780.24,622.93
1576,Home,Kitchen,Moran Ltd,359.97,153.98
1577,Clothing,Kids,"Brown, Mitchell and Perkins",788.31,518.86
1578,Electronics,Mobile,Martinez-Ryan,1083.56,620.34
1579,Toys,Board,White PLC,216.97,125.11
1580,Home,Furniture,Lester-Wilkins,74.55,31.92
1581,Home,Kitchen,Duran-Boyd,42.44,25.42
1582,Electronics,Mobile,Flores-Perkins,1330.89,674.2
1583,Home,Kitchen,"Cooper, Ochoa and Day",1151.41,697.93
1584,Books,Non-Fiction,"Morgan, Phillips and Craig",874.94,645.37
1585,Electronics,Camera,"Clarke, Michael and Bauer",455.56,252.28
1586,Books,Fiction,Leach PLC,1136.65,879.79
1587,Home,Kitchen,Serrano Inc,1365.26,764.88
1588,Electronics,Laptop,"Randall, Arnold and Mcbride",1071.58,840.52
1589,Electronics,Laptop,"Jenkins, Jones and Leonard",1522.1,785.38
1590,Clothing,Men,Nunez Group,1111.18,874.5
1591,Clothing,Women,Trujillo-Cummings,1393.29,1056.93
1592,Home,Kitchen,Brown and Sons,174.3,113.84
1593,Clothing,Men,"Lambert, Kennedy and Luna",76.22,31.26
1594,Toys,Action,"Villanueva, Marquez and Chapman",981.02,417.13
1595,Toys,Board,"Perez, Gould and Jacobs",618.92,379.75
1596,Books,Fiction,Bell-Ruiz,78.9,33.33
1597,Electronics,Laptop,Fox LLC,240.78,174.05
1598,Toys,Educational,Reese-Gonzalez,1880.48,1406.75
1599,Toys,Action,Miller PLC,1483.4,731.6
1600,Electronics,Mobile,"Perez, Guzman and Barber",1472.24,876.8
1601,Electronics,Laptop,"West, Carter and Brown",1814.82,1174.82
1602,Clothing,Kids,Sweeney-Johnson,1299.33,527.2
1603,Electronics,Laptop,Jefferson-Perry,1642.37,720.86
1604,Toys,Action,George-Rodriguez,1671.53,711.37
1605,Electronics,Mobile,Townsend Inc,996.8,717.37
1606,Clothing,Men,"Russell, Patterson and Mckinney",1609.88,918.41
1607,Books,Non-Fiction,Watson Ltd,246.0,165.71
1608,Toys,Action,Edwards Ltd,646.57,508.12
1609,Clothing,Men,"Mccullough, Griffin and Willis",1188.21,634.74
1610,Electronics,Laptop,Powell LLC,286.77,162.33
1611,Home,Decor,"Foster, Jacobson and Carroll",334.19,166.25
1612,Toys,Action,Gray Inc,271.07,194.2
1613,Toys,Educational,Maxwell Group,1556.43,632.3
1614,Books,Fiction,Dixon PLC,17.67,8.34
1615,Electronics,Camera,"Long, Hernandez and Robinson",1305.25,985.16
1616,Books,Comics,"Nichols, Mclaughlin and Rosales",1615.79,1145.64
1617,Clothing,Men,"Clark, English and Mckay",290.46,147.66
1618,Books,Non-Fiction,Carter Inc,482.31,226.6
1619,Electronics,Camera,Roberts and Sons,364.1,218.44
1620,Electronics,Camera,Harper-Walker,1653.83,860.79
1621,Books,Fiction,"Johnson, Yoder and Johnson",1117.63,532.84
1622,Toys,Action,Kline-Brooks,1239.75,923.73
1623,Toys,Board,Long-Reynolds,442.46,313.32
1624,Clothing,Women,Abbott-Golden,110.87,49.35
1625,Clothing,Kids,Miller-Acosta,1688.34,1290.89
1626,Books,Fiction,Rodriguez-Price,323.72,248.96
1627,Electronics,Camera,"White, Cameron and Washington",731.57,353.96
1628,Home,Kitchen,Murphy-Greene,1235.55,934.12
1629,Books,Fiction,Cannon-Parks,213.32,89.8
1630,Toys,Action,Griffin LLC,320.3,131.84
1631,Toys,Action,Lopez Group,146.36,72.32
1632,Books,Comics,"Hale, Rogers and Tran",1161.62,659.37
1633,Home,Furniture,Farrell Ltd,1559.06,827.01
1634,Electronics,Mobile,"Pierce, Webb and Reyes",1476.81,1104.59
1635,Books,Fiction,"Martin, Chan and Mcmillan",151.69,96.18
1636,Electronics,Laptop,Green Group,294.16,226.84
1637,Books,Fiction,Benson-Harris,777.72,353.52
1638,Clothing,Kids,"Cook, Johnson and Cross",720.39,365.87
1639,Home,Furniture,"Burch, Munoz and Duke",69.03,43.31
1640,Home,Furniture,Daniels Inc,226.66,132.87
1641,Books,Fiction,"Johnson, Turner and Downs",1521.88,742.59
1642,Home,Decor,"Ballard, Sanchez and Decker",317.79,228.12
1643,Toys,Action,"Munoz, Miller and Nelson",1158.35,719.45
1644,Clothing,Men,Jackson Ltd,826.33,502.99
1645,Clothing,Kids,Carson Inc,949.61,555.62
1646,Electronics,Camera,Gonzales-Wheeler,859.08,643.48
1647,Clothing,Women,"Valenzuela, Faulkner and Clark",871.33,426.05
1648,Toys,Action,Johnson Ltd,1827.94,1387.96
1649,Books,Fiction,Chavez-Fischer,84.92,49.96
1650,Toys,Action,Flynn Inc,854.27,476.45
1651,Electronics,Laptop,Sampson-Knight,993.09,430.24
1652,Electronics,Camera,Ortiz-Thomas,1464.91,1142.59
1653,Clothing,Women,Spencer Group,595.1,392.2
1654,Electronics,Mobile,"Vincent, Scott and Ruiz",962.17,502.19
1655,Books,Comics,Diaz PLC,1495.84,612.94
1656,Books,Non-Fiction,Chen-Barrett,1544.81,1158.11
1657,Books,Fiction,Boyd and Sons,1580.77,866.53
1658,Books,Comics,Ho Inc,1268.64,944.06
1659,Electronics,Laptop,"Miller, Crawford and Mcdonald",1787.4,952.97
1660,Electronics,Laptop,Cox and Sons,854.67,434.1
1661,Toys,Board,Monroe LLC,1152.58,556.53
1662,Electronics,Camera,Ramos-Gutierrez,1762.29,1223.57
1663,Electronics,Camera,Gill-Peters,1890.92,1266.65
1664,Electronics,Mobile,Trujillo Group,769.0,450.74
1665,Electronics,Laptop,"Holder, Stout and Grant",736.03,485.24
1666,Electronics,Camera,Hale-Bailey,1420.13,684.34
1667,Home,Furniture,Miller Group,1081.57,713.42
1668,Toys,Board,Lyons-Wilkinson,423.54,295.63
1669,Clothing,Women,"Hawkins, Kane and Thompson",708.66,359.25
1670,Books,Non-Fiction,Reynolds and Sons,113.65,62.41
1671,Books,Non-Fiction,Morales Group,1005.39,735.77
1672,Books,Comics,"Evans, Chandler and Jackson",1066.15,778.45
1673,Home,Kitchen,"Cunningham, Smith and Thompson",1243.8,895.49
1674,Electronics,Mobile,"Miller, Silva and Little",1784.35,1040.54
1675,Electronics,Laptop,Wiggins-Ramsey,1796.4,925.77
1676,Electronics,Mobile,Patterson Group,333.71,148.44
1677,Clothing,Women,Douglas Group,305.24,147.03
1678,Electronics,Laptop,"Campbell, Burton and Williams",835.99,562.59
1679,Clothing,Women,"Roberts, Gardner and Wilson",696.67,402.36
1680,Electronics,Laptop,"Johnson, Martinez and Kelly",382.18,156.24
1681,Clothing,Kids,Cole LLC,1291.12,729.07
1682,Home,Decor,"Hickman, Anderson and Marquez",1293.87,686.43
1683,Toys,Board,Berry Ltd,1395.24,1027.96
1684,Books,Non-Fiction,Williamson-Salazar,611.64,276.94
1685,Home,Furniture,Hansen-Duncan,1579.59,775.12
1686,Home,Kitchen,Mcknight-Patton,1540.65,645.42
1687,Home,Kitchen,Cummings-Hernandez,914.57,426.69
1688,Clothing,Kids,Hernandez-Davis,1072.96,507.42
1689,Clothing,Kids,Garner-Garrett,1387.25,924.66
1690,Clothing,Men,"Espinoza, Cross and Bailey",479.62,199.74
1691,Home,Decor,"Miller, Peterson and Thompson",257.31,129.73
1692,Clothing,Men,Hudson-Howe,1127.16,466.5
1693,Home,Kitchen,"Young, Chang and Reyes",300.15,173.9
1694,Clothing,Kids,Harris-Anderson,606.61,465.98
1695,Books,Non-Fiction,Greer PLC,1538.19,1198.43
1696,Home,Furniture,"Gutierrez, Turner and Gill",13.57,9.44
1697,Toys,Educational,"Berger, Barker and Garcia",1296.25,671.75
1698,Home,Decor,"Reid, Wilson and Gray",1335.44,961.29
1699,Books,Non-Fiction,Avila Ltd,1379.85,955.76
1700,Electronics,Mobile,Hartman-Foster,1357.63,606.52
1701,Electronics,Laptop,Brown Group,1236.96,603.82
1702,Home,Furniture,"Ryan, Taylor and Cain",656.1,422.04
1703,Clothing,Kids,Smith-Turner,1055.24,751.87
1704,Home,Furniture,"Howell, Weaver and Yates",49.98,30.76
1705,Books,Comics,"Castro, Walker and Schroeder",1344.76,584.9
1706,Toys,Educational,Stewart Inc,392.93,207.11
1707,Toys,Board,"Fernandez, Scott and Armstrong",1887.09,1440.56
1708,Home,Kitchen,Page-Perez,300.15,222.57
1709,Home,Kitchen,Day-Dodson,748.8,384.78
1710,Home,Kitchen,Wolfe and Sons,1955.16,1465.82
1711,Electronics,Mobile,Stout-Rivera,1457.07,841.73
1712,Books,Non-Fiction,"Lewis, West and Silva",580.82,419.51
1713,Books,Comics,Fitzpatrick-Bush,1793.38,817.47
1714,Toys,Board,Mcdonald-Jones,176.73,85.38
1715,Books,Comics,Mathews LLC,1973.34,841.52
1716,Toys,Educational,Sloan Inc,181.45,102.3
1717,Home,Kitchen,Anderson and Sons,353.91,206.98
1718,Toys,Action,"White, Harris and Ramirez",402.52,295.01
1719,Home,Decor,Graham Group,983.72,717.25
1720,Home,Decor,Johnson-Lewis,611.31,381.28
1721,Books,Fiction,Carroll LLC,58.55,23.48
1722,Home,Kitchen,Spencer Group,1912.27,1403.03
1723,Books,Fiction,Conley-Hensley,1309.36,991.28
1724,Books,Fiction,"Butler, Taylor and Lindsey",986.31,665.89
1725,Clothing,Men,Bryant Inc,243.11,124.2
1726,Electronics,Camera,Hernandez-Scott,1492.4,943.83
1727,Toys,Educational,"Murillo, Hamilton and Moore",1737.35,1131.36
1728,Books,Comics,Mcfarland Group,1637.47,899.43
1729,Toys,Action,Baker-Castillo,1691.33,786.7
1730,Electronics,Mobile,Ramirez-Ortiz,642.76,482.92
1731,Clothing,Women,Stewart PLC,330.8,168.4
1732,Books,Comics,"Russell, Valenzuela and Collins",1824.65,989.68
1733,Home,Kitchen,Lewis LLC,1061.58,822.22
1734,Toys,Action,"Morris, Perez and Smith",1534.05,726.06
1735,Electronics,Camera,"Rush, Roy and Cortez",1506.49,930.23
1736,Home,Decor,"Bauer, Lopez and Mills",1600.76,814.12
1737,Home,Furniture,Wheeler-Wade,1071.17,579.13
1738,Clothing,Men,Leach-Merritt,278.21,142.6
1739,Books,Non-Fiction,Stafford Group,683.92,522.73
1740,Electronics,Mobile,"Duran, Hoffman and Richard",313.34,153.05
1741,Clothing,Kids,Munoz-Smith,1228.79,900.17
1742,Toys,Board,"Beltran, Adams and Edwards",1426.53,971.33
1743,Electronics,Laptop,Miller LLC,923.68,397.7
1744,Clothing,Men,"Woodard, Wiley and Evans",961.64,504.5
1745,Home,Furniture,Payne-Malone,1634.99,1235.87
1746,Toys,Board,"Stewart, Simpson and Thompson",1528.36,820.45
1747,Home,Furniture,Robinson-Cole,1490.2,666.77
1748,Clothing,Kids,Morris PLC,289.01,141.8
1749,Clothing,Men,Baker-Henderson,264.79,114.24
1750,Electronics,Mobile,Jimenez-Castro,42.52,25.24
1751,Books,Fiction,Moore-Gutierrez,396.72,163.89
1752,Toys,Board,Thomas PLC,123.23,55.15
1753,Home,Furniture,"Gibbs, Jacobs and Wright",137.16,91.49
1754,Electronics,Mobile,Perry-Bautista,1840.6,887.46
1755,Clothing,Men,"Fuller, Mendoza and Williams",1342.85,552.86
1756,Clothing,Kids,Ramsey Group,1883.98,1468.59
1757,Home,Kitchen,"Lee, Bailey and Wilkinson",325.31,195.27
1758,Toys,Action,Coffey-Taylor,1012.29,432.59
1759,Toys,Action,Chapman PLC,1060.03,727.52
1760,Home,Furniture,Williams-Williams,1803.81,1109.07
1761,Electronics,Mobile,Braun-Lindsey,1841.35,1363.55
1762,Books,Non-Fiction,"Michael, Johnson and Michael",1397.78,662.62
1763,Electronics,Mobile,"Gonzales, Lopez and Barber",1670.31,1323.75
1764,Books,Fiction,Moreno Inc,1030.93,580.45
1765,Home,Furniture,Velasquez Ltd,934.47,568.06
1766,Books,Non-Fiction,Kim-Roach,1410.94,878.81
1767,Electronics,Mobile,Oconnor PLC,659.59,294.37
1768,Home,Kitchen,Watson-Turner,1202.78,631.22
1769,Books,Fiction,Rodgers-Wagner,1110.06,573.05
1770,Books,Fiction,Evans Group,1714.26,1299.24
1771,Books,Comics,Lopez and Sons,738.05,298.99
1772,Books,Comics,Sanchez LLC,214.82,123.57
1773,Electronics,Mobile,Edwards PLC,291.02,163.04
1774,Toys,Action,Robinson-Cole,1484.16,1123.47
1775,Clothing,Men,Hoffman-Anderson,730.6,350.42
1776,Clothing,Kids,Sims LLC,1688.84,948.65
1777,Clothing,Women,"Le, Gill and Lynn",1451.77,742.45
1778,Toys,Board,"Kelly, Baker and Torres",549.58,393.39
1779,Books,Non-Fiction,Brooks and Sons,954.27,611.94
1780,Books,Non-Fiction,Santana-Jenkins,1025.27,470.55
1781,Books,Fiction,Harris-Bernard,248.77,148.2
1782,Clothing,Kids,Paul-Owens,1885.09,776.45
1783,Electronics,Mobile,Deleon PLC,998.78,410.2
1784,Clothing,Women,Roman-Riley,1211.14,642.85
1785,Home,Decor,"Odonnell, Dickerson and Oneal",1248.35,878.92
1786,Toys,Educational,"Perez, Taylor and Morris",1586.5,762.75
1787,Books,Non-Fiction,Berry-Watson,1012.07,624.42
1788,Toys,Board,"Sellers, Huber and Wells",40.25,28.4
1789,Books,Fiction,"Johnson, Phillips and Williams",770.34,405.06
1790,Books,Non-Fiction,Perez-Vargas,922.01,380.92
1791,Toys,Board,White-Berger,1721.42,897.23
1792,Clothing,Women,Santana-Buckley,864.21,453.7
1793,Books,Non-Fiction,Rogers PLC,1529.2,959.64
1794,Books,Comics,Clark PLC,1109.8,683.37
1795,Books,Non-Fiction,Kim-Rice,1126.7,521.13
1796,Electronics,Laptop,"Alvarado, Wise and Harris",530.47,337.6
1797,Books,Comics,Phelps-Flores,1354.59,957.14
1798,Home,Kitchen,"Stark, Brooks and Myers",127.54,81.14
1799,Clothing,Women,"Williams, Allen and Lee",701.01,488.48
1800,Electronics,Camera,Gonzales-Beard,685.81,301.03
1801,Home,Kitchen,Potter PLC,826.8,349.39
1802,Clothing,Men,"Graham, West and Robbins",473.07,248.29
1803,Electronics,Camera,Mclean-Williams,135.67,70.81
1804,Home,Furniture,Carter-Walls,44.33,23.51
1805,Books,Comics,Mendoza-Gardner,1727.42,1083.47
1806,Books,Non-Fiction,Sullivan and Sons,45.7,26.87
1807,Electronics,Laptop,Brown-Williamson,758.59,421.87
1808,Toys,Action,Jefferson PLC,1617.61,711.79
1809,Clothing,Women,Bradley LLC,995.98,721.67
1810,Home,Furniture,"Brown, Lawson and Price",1231.58,671.62
1811,Books,Fiction,Roy Ltd,996.42,736.29
1812,Electronics,Camera,"Garcia, Lara and Mckinney",432.09,218.66
1813,Home,Decor,Johnson PLC,807.04,395.74
1814,Electronics,Camera,Cruz Group,1689.15,739.67
1815,Home,Kitchen,Duran LLC,139.2,100.29
1816,Books,Non-Fiction,Jackson Group,423.43,304.13
1817,Home,Decor,"Fowler, Taylor and Burns",1609.23,922.35
1818,Toys,Educational,Jordan Ltd,404.15,226.7
1819,Toys,Board,Mcguire-Dawson,909.19,641.32
1820,Clothing,Men,Wong LLC,1257.55,762.69
1821,Clothing,Kids,"Gonzales, Taylor and Cross",1000.91,664.93
1822,Books,Non-Fiction,"Henderson, Drake and Harper",1874.64,1149.32
1823,Toys,Educational,Lopez Ltd,1869.6,1291.23
1824,Electronics,Camera,Jacobs-Francis,405.29,237.09
1825,Clothing,Men,Castillo-Anderson,1494.13,1055.17
1826,Books,Non-Fiction,"Shaffer, Jackson and Harris",640.71,469.05
1827,Electronics,Camera,Williams-Cuevas,411.1,232.26
1828,Home,Decor,Bonilla and Sons,325.37,219.54
1829,Clothing,Women,"Mayo, Barrett and Fields",480.77,221.15
1830,Electronics,Mobile,"Hudson, Thompson and Graham",1595.1,836.18
1831,Books,Comics,"Baker, Thompson and Wagner",1982.63,1127.74
1832,Electronics,Mobile,Mcgee Ltd,322.92,146.79
1833,Home,Kitchen,Hubbard-Hill,1319.05,620.47
1834,Electronics,Camera,Franco Inc,974.25,397.46
1835,Electronics,Laptop,Crane-Smith,1205.19,900.12
1836,Books,Non-Fiction,"Rodriguez, Kelly and Vaughan",1344.99,1014.51
1837,Books,Comics,Lowe PLC,1686.29,833.73
1838,Toys,Board,"Mcconnell, Meyer and Wilkerson",1003.0,449.6
1839,Toys,Board,Tran-Thomas,507.36,382.46
1840,Clothing,Kids,Miller-Ramirez,248.94,179.9
1841,Home,Decor,Beck-Sanders,1475.79,1066.02
1842,Clothing,Women,Moore and Sons,439.93,194.77
1843,Clothing,Women,Turner Group,881.75,442.39
1844,Toys,Action,Hanson and Sons,983.27,540.68
1845,Electronics,Laptop,Edwards Group,1093.76,645.25
1846,Clothing,Women,Lee-Parsons,1759.47,1363.22
1847,Home,Kitchen,Carlson-Thomas,1432.76,1043.83
1848,Electronics,Camera,Sandoval Inc,1933.78,1242.12
1849,Electronics,Camera,"Stephens, Simon and Frazier",1835.33,1227.17
